AC	OrganismId	PubMedId	LocClass
---------------------------------------------------------
P00519	9606	16648821
P00519	9606	17623672
Q969K4	9606	11494141
Q15027	9606	16256741
O00400	9606	9096318   	Melanoma
Q9BR61	9606	18268358
Q5FVE4	9606	16371355
P07108	9606	21698759
P07108	9606	17953517
Q709F0	9606	21237683
Q96AP0	9606	15181449
Q9BYF1	9606	15231706  	Testis
Q5QJU3	9606	20089856
P22303	9606	1748670
P22303	9606	11985878
Q9UKV3	9606	16314458
Q9UKV3	9606	18559500
Q9UKV3	9606	20966198
Q07912	9606	14733946
Q07912	9606	16137687
Q07912	9606	18262180
Q07912	9606	20979614
Q07912	9606	20333297
Q07912	9606	21169560
O00590	9606	18201974
O00590	9606	23633677
P25106	9606	18653785
P25106	9606	20161793
P25106	9606	21655198
P25106	9606	22300987
P25106	9606	22457824
Q9NPB9	9606	23341447
O96019	9606	18026119
P20309	9606	15870063
Q8WYK0	9606	16951743  	Liver
Q8N1Q8	9606	22586271
Q86TX2	9606	16940157
P49753	9606	16940157
Q8N9L9	9606	16940157
Q3I5F7	9606	16940157
Q96QF7	9606	11714101  	Fetal brain
Q68CK6	9606	12616642  	Liver
Q68CK6	9606	10434065
Q68CK6	9606	19634011
Q9NUB1	9606	16788062
Q4G176	9606	21841779
Q9ULC5	9606	17681178
Q9ULC5	9606	18806831
P60709	9606	17289661
P35609	9606	11171996
P35609	9606	19932097
O43707	9606	22567897
O43707	9606	17289661
Q96HD9	9606	19486448
Q13444	9606	12243749
P35348	9606	18802028
P35348	9606	22120526
P35368	9606	18802028
P35368	9606	22120526
P08913	9606	23105096
P18089	9606	23105096
O75689	9606	10448098  	Blood
O75689	9606	10333475  	Peripheral blood
Q9NPF8	9606	14690521
P00813	9606	8101391
P00813	9606	11772392
Q8NI60	9606	11888884
Q96PN6	9606	12475901
Q96PN6	9606	15659711
Q9Y2D8	9606	12007189  	Testis
Q15847	9606	23239344
P55263	9606	19635462
Q9NRN7	9606	12815048
Q96A54	9606	12802337
Q86V24	9606	12802337
P08588	9606	15358775
P08588	9606	21540189
P07550	9606	19584355
Q16186	9606	16990800
Q16186	9606	17139257
Q16186	9606	16815440
Q9H0C2	9606	15670820  	Liver
Q9H0C2	9606	17137571
Q96IZ2	9606	21868574
Q6P4F2	9606	20547883
P10109	9606	20547883
Q8WTP8	9606	16171785
Q8WTP8	9606	18264133
P55197	9606	10860745
Q8TED9	9606	21333378
Q8N4X5	9606	17412687
P51816	9606	19136466
Q9Y4W6	9606	10395799
Q6ULP2	9606	14665628  	Brain
Q9UPQ3	9606	12640130  	Heart
Q9UPQ3	9606	12388557
Q99490	9606	12640130  	Heart
Q99490	9606	14761976
Q99490	9606	16263930
Q96P47	9606	16461359
P52594	9606	7634337
P52594	9606	10613896
Q8N302	9606	14961121
Q53H12	9606	16269826
Q53H12	9606	15939762
Q9UL18	9606	16289642
Q9UL18	9606	20616046
Q9UKV8	9606	16289642
Q9UKV8	9606	15908945
Q9UKV8	9606	16081698
Q9UKV8	9606	16756390
Q9UKV8	9606	17382880
Q9UKV8	9606	18690212
Q9UKV8	9606	19167051
Q9UKV8	9606	20616046
Q9UKV8	9606	22915799
Q9H9G7	9606	16081698
Q9HCK5	9606	16081698
Q9HCK5	9606	19167051
O95994	9606	15834940
O00468	9606	20551380
O00253	9606	15927146
Q9BYV1	9606	20018850
Q8N157	9606	18633336
A9YTQ3	9606	17980155
O95433	9606	11554768
Q9NZD4	9606	12066189
Q9GZX7	9606	14769937
Q9GZX7	9606	18722174
Q9GZX7	9606	21385873
Q9GZX7	9606	21659520
Q9GZX7	9606	23166356
O95831	9606	16365034
O95831	9606	15775970
O95831	9606	17094969
O95831	9606	12198487
O95831	9606	23217327
O14862	9606	15582594
O14862	9606	19158679
O14862	9606	19158676
O14862	9606	19158675
Q12904	9606	10850427
Q12904	9606	14500886
Q9NZN9	9606	12374762  	Retina
O43918	9606	9931333
O43918	9606	10677297
O43918	9606	11274163
O43918	9606	14974083
Q9UKB5	9606	14595118  	Brain
Q9UKB5	9606	16707570
Q96IF1	9606	12417594
Q96IF1	9606	16413547
Q96IF1	9606	17909014
Q96IF1	9606	18805794
Q96IF1	9606	20616046
Q02040	9606	16982639
Q02040	9606	19840947
O60218	9606	21585341
O43572	9606	11248059  	Brain
Q9P0M2	9606	10613906  	Lung
P24588	9606	21771783
Q99996	9606	12270714
Q99996	9606	15047863
Q9NQ31	9606	15630084
Q9NQ31	9606	18178962
Q9NWT8	9606	23908630
Q9H9L7	9606	18066067
Q53H80	9606	18066067
Q12802	9606	9627117   	Testis
Q12802	9606	9891067   	Skeletal muscle
Q9ULX6	9606	9853615   	Fetal brain
Q9ULX6	9606	16391387
P31749	9606	11598301
P31749	9606	17932490
P31749	9606	20333297
P31751	9606	17565718
P31751	9606	19139280
Q9Y243	9606	20018949
Q9H8T0	9606	14749367
Q8N8R7	9606	21458045
Q3SY69	9606	20498374
Q60I27	9606	15388334  	Liver
P43353	9606	23721920
P20292	9606	8440384
P20292	9606	8245774
P20292	9606	19233132
P05062	9606	18000879
Q2TAA5	9606	20080937
Q13686	9606	17979886
Q13686	9606	18603530
Q6NS38	9606	12486230
Q6NS38	9606	12594517
Q96Q83	9606	12486230
Q96Q83	9606	12594517
Q96Q83	9606	17979886
Q9NXW9	9606	17979886
Q9NXW9	9606	23145062
Q9NXW9	9606	23673617
Q6P6C2	9606	21264265
Q6P6C2	9606	23177736
Q3KRA9	9606	17979886  	Testis
Q9BT30	9606	23666923
Q96BT7	9606	17979886
Q96BT7	9606	20308323
Q6ZNB7	9606	20643956
Q9UM73	9606	9174053
Q9UM73	9606	16317043
Q8TCU4	9606	14654843  	Lymphoblast
Q8TCU4	9606	15855349
Q8TCU4	9606	20844083
P55789	9606	19397338
P55789	9606	23186364
Q15699	9606	9753625
Q9H161	9606	19692347
Q9UHK6	9606	11060344
Q5JTC6	9606	17510365
Q5JTC6	9606	17925383
Q5JTC6	9606	21304492
Q5JTC6	9606	21498506
Q8N7J2	9606	22128170
Q9UKV5	9606	11724934
Q4VCS5	9606	16043488
P30533	9606	7774585
Q8IZ07	9606	22298428
Q8N6S4	9606	20959461
P39687	9606	15642345  	Brain
P39687	9606	10400610
P39687	9606	11729309
P39687	9606	12524539
P10275	9606	15634333
P10275	9606	12958311
P10275	9606	17587566
P10275	9606	19345326
Q9P2R3	9606	10940552  	Fetal brain
P03950	9606	7945327
P03950	9606	12051708
O95841	9606	10025962  	Heart
Q9BY76	9606	10698685
P16157	9606	9430667   	Skeletal muscle
P16157	9606	12527750
Q01484	9606	19007774
Q8IWZ3	9606	16098192
Q8IWZ3	9606	16956752
Q86XL3	9606	22770216
Q15327	9606	7730328   	Skin
Q15327	9606	15805281
Q9GZV1	9606	21737686
Q9NQW6	9606	10931866
Q9NQW6	9606	12637748
Q9NQW6	9606	16357138
Q9NQW6	9606	16203764
Q9NQW6	9606	15496454
Q9NQW6	9606	15616196
Q9NQW6	9606	15800069
Q9NQW6	9606	16129829
Q99873	9606	19136629
P55345	9606	11513728
P55345	9606	17587566
O14744	9606	21917714
O14744	9606	18404153
O14744	9606	21258366
O14744	9606	22269951
Q96LA8	9606	11724789  	Kidney
Q9NVM4	9606	15494416
Q9NR22	9606	16051612
Q9NR22	9606	18320585
Q9NW15	9606	20056604
Q9NW15	9606	22075693
Q9NW15	9606	22946059
Q5XXA6	9606	15215166
Q5XXA6	9606	16261155
Q5XXA6	9606	20056604
Q5XXA6	9606	22178883
Q5XXA6	9606	21984732
Q5XXA6	9606	22946059
Q9NQ90	9606	20056604
Q32M45	9606	22946059
Q75V66	9606	15124103  	Skeletal muscle
Q75V66	9606	20056604
Q75V66	9606	22075693
Q75V66	9606	22946059
Q4KMQ2	9606	20056604
Q4KMQ2	9606	21107324
Q4KMQ2	9606	22075693
Q4KMQ2	9606	22946059
Q6IWH7	9606	14981236
Q6IWH7	9606	17308099
Q6IWH7	9606	20056604
Q6IWH7	9606	22075693
Q6IWH7	9606	22946059
Q9HCE9	9606	20056604
Q9HCE9	9606	22946059
A1A5B4	9606	20056604
A1A5B4	9606	22946059
Q6UB99	9606	15184363
Q6UB98	9606	15184363
O15084	9606	16564677
Q7Z6G8	9606	15004329  	Fetal brain
Q7Z6G8	9606	15862129  	Brain
Q7Z6G8	9606	15347684
Q7Z6G8	9606	19666031
Q9H6X2	9606	16762926
P50995	9606	12601007
P50995	9606	12805373
P50995	9606	15197175
P50995	9606	17081065  	Melanoma
P07355	9606	17081065  	Melanoma
P08133	9606	17081065  	Melanoma
O75106	9606	19588076
Q16853	9606	9653080   	Lung
Q63HQ0	9606	15775984
Q63HQ0	9606	19965873
Q63HQ0	9606	21525240
Q63HQ0	9606	22689987
O43747	9606	12773381
O75843	9606	9733768   	Liver
O75843	9606	9762922
O75843	9606	16867982
P05549	9606	12586840
P63010	9606	14530274
Q96N21	9606	22472443
Q9Y6B7	9606	22472443
O00189	9606	11139587  	Spleen
O00189	9606	20230749
Q9H0R1	9606	22022230
Q9NUS5	9606	22022230
O43299	9606	20613862
O14727	9606	12804598  	Prostatic carcinoma
Q02410	9606	20531236
Q02410	9606	23737971
O96018	9606	19726677
O00213	9606	15031292
O00213	9606	17512906
O00213	9606	18468999
O00213	9606	18922798
O00213	9606	19343227
Q92624	9606	9843960   	Cervix carcinoma
Q92624	9606	11742091
Q9NYG5	9606	11573242
Q96DE5	9606	20360068
O95996	9606	10646860
O95996	9606	10644998  	Fetal brain
O95996	9606	11691822
Q8J025	9606	20393562
P25054	9606	16611247
P25054	9606	19632184
P25054	9606	19151759
P25054	9606	20937854
P27695	9606	12524539
P27695	9606	9108029
P27695	9606	9560228
P27695	9606	10023679
P27695	9606	11118054
P27695	9606	15942031
P27695	9606	17148573
P27695	9606	17403694
P27695	9606	18809583
P27695	9606	19188445
P27695	9606	20231292
P27695	9606	19934257
Q9UBZ4	9606	11376153  	Leukemia
Q9UBZ4	9606	19443450
Q96BI3	9606	12522139
Q96BI3	9606	12471034
Q96BI3	9606	14593096
Q9BZZ5	9606	11075807  	Liver
Q96LR9	9606	15102925
Q8IW19	9606	17396150
Q8IW19	9606	17507382
Q8IW19	9606	18474613
Q8IW19	9606	18172500
Q9HDC9	9606	18513186
Q6Q788	9606	12810715
Q0VD83	9606	10191299
Q0VD83	9606	7619811
P04114	9606	22580899
O95445	9606	17525477
O95445	9606	18279674
O95445	9606	18460466
Q9BUR5	9606	16956892
F7VJQ1	9606	21478263
Q13794	9606	15705586
Q13794	9606	17374615
Q7Z2E3	9606	15276230
Q7Z2E3	9606	14755728
Q7Z2E3	9606	15380105
Q7Z2E3	9606	15044383
Q7Z2E3	9606	16777843
P41181	9606	12194985
O60306	9606	16949364
Q9Y2Y0	9606	11809823
Q9Y2Y0	9606	16525022
Q9Y2Y0	9606	18234692
Q9Y2Y0	9606	23849777
Q15041	9606	10995579
Q6UW56	9606	17524364
Q6UW56	9606	21723284
Q96P48	9606	18165900
Q7LC44	9606	21834987
O15033	9606	23479728
P84077	9606	17555535
P61204	9606	17555535
P84085	9606	17555535
P62330	9606	7589240
P62330	9606	14978216
P62330	9606	16737952
P62330	9606	17398095
P62330	9606	17555535
P62330	9606	19948740
P62330	9606	20682791
P62330	9606	21951725
Q8N6H7	9606	17760859
Q9NP61	9606	17760859
Q13795	9606	15077113
Q8N4T4	9606	22327280
Q9HCE6	9606	16112081  	Embryonic kidney
P05089	9606	16141327
Q9NWB6	9606	21454576
Q8TER5	9606	16143467
Q92888	9606	10747909
Q92974	9606	15827085
Q92974	9606	17488622
Q92974	9606	19043560
Q92974	9606	21887730
O43307	9606	10559246
O15085	9606	10900204
Q6ZSZ5	9606	15558029
Q86VW2	9606	11861769
Q96DR7	9606	15133129  	Brain
Q96DR7	9606	17875742
Q9NX46	9606	16278211
Q9NX46	9606	17991898
Q9NX46	9606	22433848
Q5SW96	9606	12451172
O14497	9606	11318604
Q9Y4X5	9606	11278816
O95376	9606	16118314
O95376	9606	19340006
Q99856	9606	17400556
Q8IVW6	9606	10446990  	Testis
Q8IVW6	9606	17400556
P29374	9606	8455946
Q4LE39	9606	11481388
Q4LE39	9606	15247124
Q03989	9606	8649988   	Foreskin fibroblast
O43488	9606	9576847   	Liver
Q8N4G2	9606	21458045
P36404	9606	11809823
P36404	9606	16525022
P36404	9606	18234692
P36405	9606	12417528
P36405	9606	15077113
P36405	9606	16525022
P36405	9606	18588884
P40617	9606	10462049
P40617	9606	10980193
P40617	9606	17398095
P56559	9606	15147902
P56559	9606	17398095
P49703	9606	17398095
Q9H0F7	9606	20603001
Q9H0F7	9606	20207729
Q96BM9	9606	16537643
Q96BM9	9606	17897319  	Placenta
Q9NVJ2	9606	15331635  	Brain
Q9NVJ2	9606	16537643
Q9NVJ2	9606	17897319  	Placenta
Q8N2F6	9606	12839973  	Hepatoma
Q5T2S8	9606	23849778
P0C7Q2	9606	16174643
P0C7Q2	9606	17884985
P0C7Q2	9606	19255159  	Retinal pigment epithelium
Q86WX3	9606	17964266
P61160	9606	9000076
P61158	9606	9230079
P61158	9606	9000076
Q9H9F9	9606	18026119
Q9H9F9	9606	18163988
Q9H9F9	9606	19014934
Q9H981	9606	18163988
O15144	9606	9230079
O15145	9606	9359840
O15145	9606	9230079
P59998	9606	9359840
O15511	9606	9230079
P49407	9606	9924018
P49407	9606	10748214
P49407	9606	12464600
P49407	9606	16325578
P49407	9606	15611106
P49407	9606	15475570
P49407	9606	16280323
P32121	9606	9346876
P32121	9606	10748214
P32121	9606	11279203
P32121	9606	11877451
P32121	9606	12958365
P32121	9606	15125834
P32121	9606	15888437
P32121	9606	16820410
P32121	9606	17540773
P32121	9606	23341447
Q96B67	9606	16269462
Q96EG1	9606	12461688
Q96EG1	9606	18283100
Q9NR71	9606	10781606
Q9NR71	9606	15845354
O43150	9606	10022920
O43150	9606	10749932
O43150	9606	11304556
Q8WXI3	9606	22156576
Q9H765	9606	12559969
Q96DX5	9606	20302626
Q99929	9606	11440538
Q9ULZ3	9606	11103777
Q9ULZ3	9606	15030775
Q9ULZ3	9606	14730312
Q9ULZ3	9606	19234215
Q9ULZ3	9606	21124315
Q9Y294	9606	12842904
Q9NVP2	9606	12842904
Q7L266	9606	11984834  	Testis
P07306	9606	20886072  	Liver
Q9NR48	9606	10860993
Q9UBL3	9606	17355966
Q9NY37	9606	10767424  	Small intestine
O43681	9606	9736449
O43681	9606	17382883
O43681	9606	21444755
Q12797	9606	11007777  	Muscle
Q8IZT6	9606	15972725
Q9BXN1	9606	17827158
Q96KQ4	9606	11684014
Q13625	9606	19377511
Q9NVM9	9606	23097494
O60312	9606	21914794
Q9P241	9606	21914794
P98196	9606	21914794
Q9Y2G3	9606	21914794
Q8NB49	9606	21914794
Q9NQ11	9606	21542062
Q9NQ11	9606	22186024
P05023	9606	7711835
P05023	9606	17081065  	Melanoma
P50993	9606	7711835
P13637	9606	7711835
Q13733	9606	16175638  	Testis
P54709	9606	17081065  	Melanoma
Q9UN42	9606	14656723
Q9UN42	9606	17592128
Q93084	9606	15028735
P98194	9606	12707275  	Keratinocyte
Q9Y2Q0	9606	21914794
O43520	9606	21914794
Q6PL18	9606	17998543
Q86WG3	9606	16899818
Q9NVI7	9606	20332122  	Lung adenocarcinoma
Q9NVI7	9606	17210950
Q9NVI7	9606	18063578
Q9NVI7	9606	20349121
Q9NVI7	9606	20154147
Q5T9A4	9606	16909202
Q5T9A4	9606	18063578
P15336	9606	15105425
P15336	9606	15916964
P15336	9606	18397884
P15336	9606	19176525
P15336	9606	21098032
P15336	9606	22304920
P15336	9606	22275354
P18847	9606	12034827
P18848	9606	16682973
P18848	9606	20873783
Q9Y2D1	9606	15358120
P17544	9606	17264123
P17544	9606	21858082
O94817	9606	22342342
Q2TAZ0	9606	21887408
Q2TAZ0	9606	22219374
Q96BY7	9606	22219374
Q9NT62	9606	11825910  	Brain
Q86TL0	9606	22441018
Q9H1Y0	9606	11266458  	Embryonic stem cell
Q9H1Y0	9606	15778222
Q9H1Y0	9606	20580051
Q7Z3C6	9606	16940348
Q7Z3C6	9606	18936157
Q7Z3C6	9606	19910472
Q7Z3C6	9606	20124090
Q7Z3C6	9606	21068542
Q674R7	9606	18936157
Q9BSB4	9606	19597335
Q9UII2	9606	12110673
Q8N6G6	9606	11805097
Q8N6G6	9606	19671700
P82987	9606	14667842
Q6UY14	9606	21989719
Q6ZMM2	9606	23010571
Q8WXF7	9606	14506257
Q8WXF7	9606	16339213
Q8WXF7	9606	17321752
Q8NHH9	9606	18270207
Q6DD88	9606	18270207
O43313	9606	15933716
O43313	9606	17525732
Q13315	9606	9050866
Q13315	9606	9150358
P54259	9606	10332026
P54259	9606	10085113
P54259	9606	10973986
P54259	9606	12464607
P54259	9606	20977674
Q04656	9606	9467005
Q04656	9606	9147644
Q04656	9606	10484781
P35670	9606	9307043
O75110	9606	21914794
O43861	9606	21914794
Q6RW13	9606	12960423
Q8WXE1	9606	11721054
Q8WXE1	9606	18283122
O75882	9606	7539799   	Serum
O75882	9606	9736737
P46100	9606	10570185
Q13535	9606	8843195
Q13535	9606	11114888
Q13535	9606	11721054
Q13535	9606	11865061
Q13535	9606	12814551
Q13535	9606	14871897
Q13535	9606	18283122
Q13535	9606	16260606
Q9H324	9606	21402694
Q76LX8	9606	12791682
Q9P2N4	9606	22419820
Q9UBB4	9606	16498633
P0C7T5	9606	16121196
P54253	9606	12093161
P54252	9606	9580663
O15265	9606	10441328
O15265	9606	16314424
O15265	9606	22100762
Q156A1	9606	16804541
Q9H1Z8	9606	17284679
Q9H7T9	9606	20596670
Q9Y679	9606	12042322
Q9Y679	9606	18711132
O14965	9606	9153231   	Blood
O14965	9606	9606188
O14965	9606	12576638
O14965	9606	13678582
O14965	9606	17229885
O14965	9606	19351716
O14965	9606	19357306
O14965	9606	21225229
Q96GD4	9606	11516652
Q96GD4	9606	11756469
Q96GD4	9606	12458200
Q96GD4	9606	12925766
Q96GD4	9606	16179162
Q96GD4	9606	20605920
Q96GD4	9606	20959462
Q96GD4	9606	23036704
Q9UQB9	9606	9809744   	Testis
Q9UQB9	9606	15670791
Q9UQB9	9606	15499654
Q9UQB9	9606	15316025
Q9UQB9	9606	21531210
Q9UQB9	9606	21493633
Q8NBF6	9606	22595670
Q6E213	9606	15220349
O15169	9606	17210684
O15169	9606	21383061
Q9UPN4	9606	14654843  	Lymphoblast
Q9H6S1	9606	14560022
Q07817	9606	19917720
Q07817	9606	21840391
Q92843	9606	11423909
Q92843	9606	12952938
Q9HD36	9606	11593390
O43521	9606	11734221
O43521	9606	12019181
O43521	9606	15486195
Q9BZR8	9606	11054413
P61769	9606	1336137
P61769	9606	7554280   	Urine
O94766	9606	21763480
Q8NCR0	9606	23453667
O43505	9606	23359570
Q6ZMB0	9606	15755813
Q96L58	9606	11551958  	Fetal brain
Q6L9W6	9606	16728562
P15291	9606	1714903
Q9UPM9	9606	19208769
Q9BPU9	9606	19208769
Q8WXS3	9606	11707601
Q14032	9606	12810727
Q9NWV8	9606	19261746
Q9NWV8	9606	19261749
Q9NWV8	9606	19261748
Q8WZ19	9606	11593007
Q13829	9606	19637314
Q13829	9606	19851886
Q9H3F6	9606	19125419
P56817	9606	11466313
P56817	9606	20354142
Q9Y5Z0	9606	11083922
Q9Y5Z0	9606	11423558
Q9BYV9	9606	17018862
O75531	9606	16495336
Q99933	9606	15986447  	T-cell
Q99933	9606	9679980
P46379	9606	14960581
P46379	9606	17403783
P46379	9606	20676083
Q8TBE0	9606	19666599
O14514	9606	12074842
O60242	9606	21262840
O60242	9606	22333914
Q9UQB8	9606	10343108  	Fetal brain
Q9UQB8	9606	10332026  	Fetal brain
Q9UQB8	9606	15289329
Q9UQB8	9606	19366662
Q6ZNE5	9606	18843052
Q6ZNE5	9606	19050071
Q6ZNE5	9606	20713597
Q6ZNE5	9606	22314358
Q8N9N5	9606	16166625
Q92560	9606	9528852   	B-cell
Q92560	9606	18757409
Q92560	9606	19815555
Q92560	9606	19188440
P51572	9606	9334338
P51572	9606	9396746
P35613	9606	17081065  	Melanoma
Q9NR55	9606	12087103
Q07812	9606	8358790   	B-cell
Q07812	9606	10228148
Q07812	9606	15071501
Q07812	9606	16113678
Q07812	9606	11106734
Q9UIG0	9606	11980720
Q9UIG0	9606	15543136
Q96PG8	9606	11463392
Q9BXH1	9606	11463392
Q8TAM1	9606	19190184
Q6ZW61	9606	19190184
Q8NFJ9	9606	22072986
Q9BXC9	9606	17574030
Q9BXC9	9606	22072986
Q96RK4	9606	17574030
Q96RK4	9606	15107855
Q8N3I7	9606	22072986
Q8IWZ6	9606	17574030
Q8IWZ6	9606	22072986
Q9H165	9606	11161790  	Fetal brain
P56945	9606	12832404
O75363	9606	14567997
Q9P287	9606	10878006  	Brain
Q9P287	9606	11313963
Q9P287	9606	15713648
Q9BYV7	9606	21106934
O95999	9606	17287217
P10415	9606	2250705
P41182	9606	17828269
P41182	9606	23166356
P41182	9606	22113614
Q86UU0	9606	17129358
Q86UU0	9606	17309600
Q5H9F3	9606	17379597
Q6W2J9	9606	10898795  	Frontal cortex
Q9Y276	9606	9878253   	Brain
Q9Y276	9606	18628306
A6H8Y1	9606	11161782
Q14457	9606	19050071
O76090	9606	19853238
Q6UXH0	9606	23150577
Q6UXH0	9606	23623304
Q9BXY8	9606	16314316
Q5H9J7	9606	15958283
Q9NZS9	9606	10716992  	Hepatoma
Q9NZS9	9606	14502241
O14503	9606	11278694
Q6PI77	9606	15034937
P55061	9606	21075086
P55061	9606	22128171
Q6UXY1	9606	21743456
Q9Y6D6	9606	10716990
Q9Y6D6	9606	14973189
Q9Y6D6	9606	16467138
Q9Y6D6	9606	22084092
Q9Y6D5	9606	10716990
Q9Y6D5	9606	12571360
Q9Y6D5	9606	15385626
Q9Y6D5	9606	15705715
Q9Y6D5	9606	16866877
Q9Y6D5	9606	16477018
Q9UBW5	9606	10903846
Q9UBW5	9606	23285027
Q96LW7	9606	15637807
Q96LW7	9606	23633586
Q13490	9606	15665297
Q13490	9606	21653699
Q13489	9606	15665297
O15392	9606	11084331
O15392	9606	12773388
O15392	9606	14610074
O15392	9606	15665297
O15392	9606	16322459
O15392	9606	18591255
O15392	9606	20826784
Q9NR09	9606	18329369
Q96CA5	9606	17294084
Q86UB2	9606	12036287
P78537	9606	22309213
Q6QNY1	9606	15381421  	Fetal liver
Q9UL45	9606	12191018
Q9UL45	9606	12019270
Q8IZY5	9606	15069058  	Mammary cancer
P51451	9606	12023895
P54132	9606	23509288
Q8WV28	9606	9697839
Q8WYA1	9606	10964693  	Brain
P35226	9606	16882984
P35226	9606	21282530
P13497	9606	12637569
Q9NSY1	9606	9853615   	Brain
Q8N8U9	9606	14766204
P51813	9606	12832404
Q7Z5W3	9606	23063121
Q01954	9606	9223293
O60238	9606	10381623
O60238	9606	21264228
Q12983	9606	18371312
Q12983	9606	19935772
Q12983	9606	22292033
Q9BWV1	9606	12634428
Q96IK1	9606	17938248
Q9Y3E2	9606	18548201
Q53S33	9606	18548201
Q8N9W6	9606	11390979
Q14137	9606	12429849  	Cervix carcinoma
Q7L3V2	9606	23055042
Q53HL2	9606	15249581
Q53HL2	9606	15561729
Q53HL2	9606	16427043
Q53HL2	9606	16436504
Q53HL2	9606	16547492
O14613	9606	11035016  	Brain
Q9UKI2	9606	11035016  	Uterus
Q00587	9606	10430899
Q9NP55	9606	11425234
Q9NP55	9606	12920053
